Date,Store/Product,Value
16-03-2023,LOS_ANGELES-TESLA_MODEL_S,4893.376703
11-01-2023,LOS_ANGELES-TESLA_MODEL_S,5309.208
24-02-2023,LOS_ANGELES-TESLA_MODEL_S,6127.488
10-10-2023,LOS_ANGELES-TESLA_MODEL_S,5038.312
08-04-2023,LOS_ANGELES-TESLA_MODEL_S,5822.48
23-01-2023,LOS_ANGELES-TESLA_MODEL_S,5295.652
11-02-2023,LOS_ANGELES-TESLA_MODEL_S,5450.878
09-06-2023,LOS_ANGELES-TESLA_MODEL_S,6110.395
21-05-2023,LOS_ANGELES-TESLA_MODEL_S,6646.612
09-03-2023,LOS_ANGELES-TESLA_MODEL_S,6127.488
17-01-2023,LOS_ANGELES-TESLA_MODEL_S,6024.541
19-10-2023,LOS_ANGELES-TESLA_MODEL_S,5971.499176
23-11-2023,LOS_ANGELES-TESLA_MODEL_S,6464.26714
08-07-2023,LOS_ANGELES-TESLA_MODEL_S,5999.04
05-03-2023,LOS_ANGELES-TESLA_MODEL_S,6690.502
01-07-2023,LOS_ANGELES-TESLA_MODEL_S,5300.652
14-05-2023,LOS_ANGELES-TESLA_MODEL_S,5815.48
21-10-2023,LOS_ANGELES-TESLA_MODEL_S,6408.458
25-12-2023,LOS_ANGELES-TESLA_MODEL_S,5808.48
10-08-2023,LOS_ANGELES-TESLA_MODEL_S,6254.528
11-11-2023,LOS_ANGELES-TESLA_MODEL_S,5863.148
28-10-2023,LOS_ANGELES-TESLA_MODEL_S,5144.574
10-03-2023,LOS_ANGELES-TESLA_MODEL_S,5243.132
18-04-2023,LOS_ANGELES-TESLA_MODEL_S,5544.362
25-09-2023,LOS_ANGELES-TESLA_MODEL_S,5542.362
12-07-2023,LOS_ANGELES-TESLA_MODEL_S,5635.994
02-05-2023,LOS_ANGELES-TESLA_MODEL_S,5577.085
03-08-2023,LOS_ANGELES-TESLA_MODEL_S,5193.853
05-08-2023,LOS_ANGELES-TESLA_MODEL_S,5683.679765
08-08-2023,LOS_ANGELES-TESLA_MODEL_S,5489.231
03-02-2023,LOS_ANGELES-TESLA_MODEL_S,5433.1
19-06-2023,LOS_ANGELES-TESLA_MODEL_S,5603.808
23-11-2023,LOS_ANGELES-TESLA_MODEL_S,5550.14
26-02-2023,LOS_ANGELES-TESLA_MODEL_S,5244.91
21-12-2023,LOS_ANGELES-TESLA_MODEL_S,5192.853
19-09-2023,LOS_ANGELES-TESLA_MODEL_S,5967.484
13-07-2023,LOS_ANGELES-TESLA_MODEL_S,5396.136
02-10-2023,LOS_ANGELES-TESLA_MODEL_S,6346.16
14-01-2023,LOS_ANGELES-TESLA_MODEL_S,6244.065
24-05-2023,LOS_ANGELES-TESLA_MODEL_S,6022.443267
04-12-2023,LOS_ANGELES-TESLA_MODEL_S,6462.589
11-02-2023,LOS_ANGELES-TESLA_MODEL_S,5493.472
25-01-2023,LOS_ANGELES-TESLA_MODEL_S,6291.492
19-12-2023,LOS_ANGELES-TESLA_MODEL_S,5151.426
08-07-2023,LOS_ANGELES-TESLA_MODEL_S,5916.816
14-08-2023,LOS_ANGELES-TESLA_MODEL_S,6630.76
08-10-2023,LOS_ANGELES-TESLA_MODEL_S,6244.065
15-04-2023,LOS_ANGELES-TESLA_MODEL_S,5396.136
08-05-2023,LOS_ANGELES-TESLA_MODEL_S,6075.269058
26-01-2023,LOS_ANGELES-TESLA_MODEL_S,6137.488
20-05-2023,LOS_ANGELES-TESLA_MODEL_S,5553.14
27-01-2023,LOS_ANGELES-TESLA_MODEL_S,6421.31
10-10-2023,LOS_ANGELES-TESLA_MODEL_S,6843.513236
03-04-2023,LOS_ANGELES-TESLA_MODEL_S,5801.776
18-03-2023,LOS_ANGELES-TESLA_MODEL_S,5429.1
07-10-2023,LOS_ANGELES-TESLA_MODEL_S,6302.196
10-05-2023,LOS_ANGELES-TESLA_MODEL_S,5746.182
05-07-2023,LOS_ANGELES-TESLA_MODEL_S,5637.994
19-03-2023,LOS_ANGELES-TESLA_MODEL_S,6134.099
25-08-2023,LOS_ANGELES-TESLA_MODEL_S,5854.37
05-06-2023,LOS_ANGELES-TESLA_MODEL_S,6471.441
10-07-2023,LOS_ANGELES-TESLA_MODEL_S,5545.14
27-07-2023,LOS_ANGELES-TESLA_MODEL_S,6299.196
16-11-2023,LOS_ANGELES-TESLA_MODEL_S,5808.017
07-06-2023,LOS_ANGELES-TESLA_MODEL_S,6636.76
19-12-2023,LOS_ANGELES-TESLA_MODEL_S,6308.196
06-07-2023,LOS_ANGELES-TESLA_MODEL_S,5870.148
01-12-2023,LOS_ANGELES-TESLA_MODEL_S,5699.588
22-05-2023,LOS_ANGELES-TESLA_MODEL_S,5585.4
20-12-2023,LOS_ANGELES-TESLA_MODEL_S,5856.399896
13-02-2023,LOS_ANGELES-TESLA_MODEL_S,6085.536178
24-07-2023,LOS_ANGELES-TESLA_MODEL_S,6081.672
03-12-2023,LOS_ANGELES-TESLA_MODEL_S,2644.696
02-03-2023,LOS_ANGELES-TESLA_MODEL_S,6628.566508
22-12-2023,LOS_ANGELES-TESLA_MODEL_S,5353.551047
25-11-2023,LOS_ANGELES-TESLA_MODEL_S,5597.493
05-01-2023,LOS_ANGELES-TESLA_MODEL_S,5971.558
23-05-2023,LOS_ANGELES-TESLA_MODEL_S,6242.065
18-05-2023,LOS_ANGELES-TESLA_MODEL_S,5853.37
05-04-2023,LOS_ANGELES-TESLA_MODEL_S,6423.66027
10-08-2023,LOS_ANGELES-TESLA_MODEL_S,5837.355468
08-01-2023,LOS_ANGELES-TESLA_MODEL_S,6586.555
14-11-2023,LOS_ANGELES-TESLA_MODEL_S,5905.01214
15-02-2023,LOS_ANGELES-TESLA_MODEL_S,6871.84
02-09-2023,LOS_ANGELES-TESLA_MODEL_S,6491.036264
02-05-2023,LOS_ANGELES-TESLA_MODEL_S,6420.97867
17-01-2023,LOS_ANGELES-TESLA_MODEL_S,5474.750226
01-11-2023,LOS_ANGELES-TESLA_MODEL_S,5365.169027
26-09-2023,LOS_ANGELES-TESLA_MODEL_S,5872.38384
01-04-2023,LOS_ANGELES-TESLA_MODEL_S,5668.861066
19-10-2023,LOS_ANGELES-TESLA_MODEL_S,2674.649648
11-08-2023,LOS_ANGELES-TESLA_MODEL_S,2597.89571
05-12-2023,LOS_ANGELES-TESLA_MODEL_S,2531.141772
26-10-2023,LOS_ANGELES-TESLA_MODEL_S,2616.584
17-02-2023,LOS_ANGELES-TESLA_MODEL_S,2810.552
02-05-2023,LOS_ANGELES-TESLA_MODEL_S,6277.57919
19-01-2023,LOS_ANGELES-TESLA_MODEL_S,6396.68
09-08-2023,LOS_ANGELES-TESLA_MODEL_S,2610.584
09-06-2023,LOS_ANGELES-TESLA_MODEL_S,3005.742
28-12-2023,LOS_ANGELES-TESLA_MODEL_S,2887.496228
14-02-2023,LOS_ANGELES-TESLA_MODEL_S,3159.746
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,2602.584
07-09-2023,LOS_ANGELES-TESLA_MODEL_S,2981.350081
12-06-2023,LOS_ANGELES-TESLA_MODEL_S,5674.173883
15-06-2023,LOS_ANGELES-TESLA_MODEL_S,5906.871
02-09-2023,LOS_ANGELES-TESLA_MODEL_S,7052.4
03-06-2023,LOS_ANGELES-TESLA_MODEL_S,6759.8
03-05-2023,LOS_ANGELES-TESLA_MODEL_S,2837.423
14-09-2023,LOS_ANGELES-TESLA_MODEL_S,2789.144
17-04-2023,LOS_ANGELES-TESLA_MODEL_S,2999.742
20-03-2023,LOS_ANGELES-TESLA_MODEL_S,2648.4
17-10-2023,LOS_ANGELES-TESLA_MODEL_S,3462.976
06-05-2023,LOS_ANGELES-TESLA_MODEL_S,3508.94
14-01-2023,LOS_ANGELES-TESLA_MODEL_S,2823.96
06-08-2023,LOS_ANGELES-TESLA_MODEL_S,6869.84
25-02-2023,LOS_ANGELES-TESLA_MODEL_S,6471.441
01-05-2023,LOS_ANGELES-TESLA_MODEL_S,2738.328
25-10-2023,LOS_ANGELES-TESLA_MODEL_S,2456.432
25-02-2023,LOS_ANGELES-TESLA_MODEL_S,2757.736
20-05-2023,LOS_ANGELES-TESLA_MODEL_S,2781.144
14-04-2023,LOS_ANGELES-TESLA_MODEL_S,3190.08
04-05-2023,LOS_ANGELES-TESLA_MODEL_S,2795.07
13-07-2023,LOS_ANGELES-TESLA_MODEL_S,2456.1411
15-06-2023,LOS_ANGELES-TESLA_MODEL_S,2460.432
14-06-2023,LOS_ANGELES-TESLA_MODEL_S,2580.472
02-06-2023,LOS_ANGELES-TESLA_MODEL_S,2740.328
09-04-2023,LOS_ANGELES-TESLA_MODEL_S,3156.436963
08-09-2023,LOS_ANGELES-TESLA_MODEL_S,2923.85763
09-05-2023,LOS_ANGELES-TESLA_MODEL_S,2828.497
01-04-2023,LOS_ANGELES-TESLA_MODEL_S,2811.404
18-09-2023,LOS_ANGELES-TESLA_MODEL_S,3028.076
26-09-2023,LOS_ANGELES-TESLA_MODEL_S,2801.7
26-06-2023,LOS_ANGELES-TESLA_MODEL_S,2799.325416
01-01-2023,LOS_ANGELES-TESLA_MODEL_S,3642.523486
06-06-2023,LOS_ANGELES-TESLA_MODEL_S,3370.807
08-11-2023,LOS_ANGELES-TESLA_MODEL_S,3137.412
26-08-2023,LOS_ANGELES-TESLA_MODEL_S,3073.67
27-08-2023,LOS_ANGELES-TESLA_MODEL_S,3126.023
24-05-2023,LOS_ANGELES-TESLA_MODEL_S,3685.037
28-08-2023,LOS_ANGELES-TESLA_MODEL_S,2784.022701
24-03-2023,LOS_ANGELES-TESLA_MODEL_S,2581.078256
13-03-2023,LOS_ANGELES-TESLA_MODEL_S,2800.552
22-02-2023,LOS_ANGELES-TESLA_MODEL_S,2673.104
21-01-2023,LOS_ANGELES-TESLA_MODEL_S,3004.742
11-11-2023,LOS_ANGELES-TESLA_MODEL_S,2850.294
23-06-2023,LOS_ANGELES-TESLA_MODEL_S,3100.078
21-07-2023,LOS_ANGELES-TESLA_MODEL_S,2869.072
19-09-2023,LOS_ANGELES-TESLA_MODEL_S,3049.873
10-04-2023,LOS_ANGELES-TESLA_MODEL_S,3050.873
21-03-2023,LOS_ANGELES-TESLA_MODEL_S,3438.39446
06-04-2023,LOS_ANGELES-TESLA_MODEL_S,2839.028738
21-02-2023,LOS_ANGELES-TESLA_MODEL_S,2587.746503
03-01-2023,LOS_ANGELES-TESLA_MODEL_S,3200.907482
01-11-2023,LOS_ANGELES-TESLA_MODEL_S,2882.64119
11-01-2023,LOS_ANGELES-TESLA_MODEL_S,3674.720695
10-05-2023,LOS_ANGELES-TESLA_MODEL_S,3491.088
09-08-2023,LOS_ANGELES-TESLA_MODEL_S,3193.7971
22-08-2023,LOS_ANGELES-TESLA_MODEL_S,3929.284
28-09-2023,LOS_ANGELES-TESLA_MODEL_S,2885.406
21-11-2023,LOS_ANGELES-TESLA_MODEL_S,2663.6331
20-12-2023,LOS_ANGELES-TESLA_MODEL_S,2439.024
01-04-2023,LOS_ANGELES-TESLA_MODEL_S,2767.736
03-03-2023,LOS_ANGELES-TESLA_MODEL_S,2767.736
11-06-2023,LOS_ANGELES-TESLA_MODEL_S,3134.264
05-03-2023,LOS_ANGELES-TESLA_MODEL_S,3083.67
12-03-2023,LOS_ANGELES-TESLA_MODEL_S,3239.6
11-01-2023,LOS_ANGELES-TESLA_MODEL_S,3275.638
02-06-2023,LOS_ANGELES-TESLA_MODEL_S,3987.59056
24-04-2023,LOS_ANGELES-TESLA_MODEL_S,3598.373706
10-05-2023,LOS_ANGELES-TESLA_MODEL_S,3539.24735
11-04-2023,LOS_ANGELES-TESLA_MODEL_S,3072.15704
10-04-2023,LOS_ANGELES-TESLA_MODEL_S,3823.4592
28-06-2023,LOS_ANGELES-TESLA_MODEL_S,3560.7784
14-07-2023,LOS_ANGELES-TESLA_MODEL_S,3409.33896
15-10-2023,LOS_ANGELES-TESLA_MODEL_S,3531.79552
23-02-2023,LOS_ANGELES-TESLA_MODEL_S,4071.436
25-12-2023,LOS_ANGELES-TESLA_MODEL_S,4039.5684
01-02-2023,LOS_ANGELES-TESLA_MODEL_S,4227.9288
13-10-2023,LOS_ANGELES-TESLA_MODEL_S,3795.46515
22-05-2023,LOS_ANGELES-TESLA_MODEL_S,3729.400187
21-04-2023,LOS_ANGELES-TESLA_MODEL_S,4084.4825
19-05-2023,LOS_ANGELES-TESLA_MODEL_S,3193.82443
13-01-2023,LOS_ANGELES-TESLA_MODEL_S,3191.5912
03-02-2023,LOS_ANGELES-TESLA_MODEL_S,3119.800118
10-06-2023,LOS_ANGELES-TESLA_MODEL_S,3204.36064
28-10-2023,LOS_ANGELES-TESLA_MODEL_S,3181.4466
05-06-2023,LOS_ANGELES-TESLA_MODEL_S,3123.03848
27-08-2023,LOS_ANGELES-TESLA_MODEL_S,3025.52352
16-12-2023,LOS_ANGELES-TESLA_MODEL_S,3935.33912
10-09-2023,LOS_ANGELES-TESLA_MODEL_S,3619.832
04-07-2023,LOS_ANGELES-TESLA_MODEL_S,3624.739238
22-12-2023,LOS_ANGELES-TESLA_MODEL_S,3476.76432
13-04-2023,LOS_ANGELES-TESLA_MODEL_S,4277.44874
24-04-2023,LOS_ANGELES-TESLA_MODEL_S,4401.67808
16-01-2023,LOS_ANGELES-TESLA_MODEL_S,4237.223921
02-02-2023,LOS_ANGELES-TESLA_MODEL_S,3907.08598
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,3404.53
08-07-2023,LOS_ANGELES-TESLA_MODEL_S,3463.915365
01-05-2023,LOS_ANGELES-TESLA_MODEL_S,2728.851276
04-05-2023,LOS_ANGELES-TESLA_MODEL_S,7532.230968
17-06-2023,LOS_ANGELES-TESLA_MODEL_S,6533.498641
04-09-2023,LOS_ANGELES-TESLA_MODEL_S,3380.57141
01-06-2023,LOS_ANGELES-TESLA_MODEL_S,3061.25168
28-09-2023,LOS_ANGELES-TESLA_MODEL_S,3253.24032
12-03-2023,LOS_ANGELES-TESLA_MODEL_S,2779.690735
04-01-2023,LOS_ANGELES-TESLA_MODEL_S,2720.151558
20-08-2023,LOS_ANGELES-TESLA_MODEL_S,3248.2816
17-10-2023,LOS_ANGELES-TESLA_MODEL_S,3342.3009
24-05-2023,LOS_ANGELES-TESLA_MODEL_S,3064.357238
27-05-2023,LOS_ANGELES-TESLA_MODEL_S,3310.3386
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,3505.438706
12-08-2023,LOS_ANGELES-TESLA_MODEL_S,3279.40307
20-05-2023,LOS_ANGELES-TESLA_MODEL_S,4062.27331
05-05-2023,LOS_ANGELES-TESLA_MODEL_S,4170.258383
23-05-2023,LOS_ANGELES-TESLA_MODEL_S,3800.28012
03-06-2023,LOS_ANGELES-TESLA_MODEL_S,3533.274
03-05-2023,LOS_ANGELES-TESLA_MODEL_S,3610.7872
02-12-2023,LOS_ANGELES-TESLA_MODEL_S,3366.807
08-02-2023,LOS_ANGELES-TESLA_MODEL_S,3100.561324
11-05-2023,LOS_ANGELES-TESLA_MODEL_S,6037.65409
04-10-2023,LOS_ANGELES-TESLA_MODEL_S,4723.108138
24-08-2023,LOS_ANGELES-TESLA_MODEL_S,2869.51531
12-04-2023,LOS_ANGELES-TESLA_MODEL_S,3947.746578
04-08-2023,LOS_ANGELES-TESLA_MODEL_S,3867.403679
03-06-2023,LOS_ANGELES-TESLA_MODEL_S,3286.92374
12-10-2023,LOS_ANGELES-TESLA_MODEL_S,2968.408
11-07-2023,LOS_ANGELES-TESLA_MODEL_S,4037.6407
23-08-2023,LOS_ANGELES-TESLA_MODEL_S,3742.483
21-10-2023,LOS_ANGELES-TESLA_MODEL_S,4090.88783
02-08-2023,LOS_ANGELES-TESLA_MODEL_S,3583.72876
16-09-2023,LOS_ANGELES-TESLA_MODEL_S,6011.211895
18-06-2023,LOS_ANGELES-TESLA_MODEL_S,3213.432666
02-09-2023,LOS_ANGELES-TESLA_MODEL_S,2424.739746
13-12-2023,LOS_ANGELES-TESLA_MODEL_S,3117.106258
18-02-2023,LOS_ANGELES-TESLA_MODEL_S,2683.339951
18-01-2023,LOS_ANGELES-TESLA_MODEL_S,2914.369673
21-05-2023,LOS_ANGELES-TESLA_MODEL_S,2808.138899
17-11-2023,LOS_ANGELES-TESLA_MODEL_S,3241.01741
01-07-2023,LOS_ANGELES-TESLA_MODEL_S,2964.670066
20-11-2023,LOS_ANGELES-TESLA_MODEL_S,3174.210328
08-01-2023,LOS_ANGELES-TESLA_MODEL_S,2822.7207
14-04-2023,LOS_ANGELES-TESLA_MODEL_S,2736.92868
02-11-2023,LOS_ANGELES-TESLA_MODEL_S,2886.64694
05-02-2023,LOS_ANGELES-TESLA_MODEL_S,3500.35395
24-04-2023,LOS_ANGELES-TESLA_MODEL_S,3429.2048
27-09-2023,LOS_ANGELES-TESLA_MODEL_S,3412.16
06-12-2023,LOS_ANGELES-TESLA_MODEL_S,6675.161263
08-06-2023,LOS_ANGELES-TESLA_MODEL_S,3440.854211
01-02-2023,LOS_ANGELES-TESLA_MODEL_S,3050.017481
27-02-2023,LOS_ANGELES-TESLA_MODEL_S,3757.08635
11-03-2023,LOS_ANGELES-TESLA_MODEL_S,3003.0329
17-02-2023,LOS_ANGELES-TESLA_MODEL_S,3876.123424
15-06-2023,LOS_ANGELES-TESLA_MODEL_S,6224.597992
20-05-2023,LOS_ANGELES-TESLA_MODEL_S,3688.097438
24-07-2023,LOS_ANGELES-TESLA_MODEL_S,2821.51072
03-03-2023,LOS_ANGELES-TESLA_MODEL_S,3456.7092
16-04-2023,LOS_ANGELES-TESLA_MODEL_S,3571.28705
05-05-2023,LOS_ANGELES-TESLA_MODEL_S,2950.7484
01-10-2023,LOS_ANGELES-TESLA_MODEL_S,3375.64692
20-12-2023,LOS_ANGELES-TESLA_MODEL_S,3702.19957
03-06-2023,LOS_ANGELES-TESLA_MODEL_S,2701.243199
23-09-2023,LOS_ANGELES-TESLA_MODEL_S,3510.337885
25-06-2023,LOS_ANGELES-TESLA_MODEL_S,2751.694281
17-09-2023,LOS_ANGELES-TESLA_MODEL_S,2731.63899
13-02-2023,LOS_ANGELES-TESLA_MODEL_S,3217.38996
28-01-2023,LOS_ANGELES-TESLA_MODEL_S,2857.26304
21-12-2023,LOS_ANGELES-TESLA_MODEL_S,3042.269696
18-08-2023,LOS_ANGELES-TESLA_MODEL_S,2665.56955
22-09-2023,LOS_ANGELES-TESLA_MODEL_S,3146.5291
03-09-2023,LOS_ANGELES-TESLA_MODEL_S,3332.80688
21-02-2023,LOS_ANGELES-TESLA_MODEL_S,3249.546781
08-07-2023,LOS_ANGELES-TESLA_MODEL_S,3152.15904
02-12-2023,LOS_ANGELES-TESLA_MODEL_S,3597.424
13-04-2023,LOS_ANGELES-TESLA_MODEL_S,2792.1681
19-01-2023,LOS_ANGELES-TESLA_MODEL_S,7449.273944
15-09-2023,LOS_ANGELES-TESLA_MODEL_S,2755.07504
24-10-2023,LOS_ANGELES-TESLA_MODEL_S,2929.720029
24-09-2023,LOS_ANGELES-TESLA_MODEL_S,2580.1536
22-11-2023,LOS_ANGELES-TESLA_MODEL_S,3059.99696
13-01-2023,LOS_ANGELES-TESLA_MODEL_S,2768.90816
16-05-2023,LOS_ANGELES-TESLA_MODEL_S,2485.84
18-02-2023,LOS_ANGELES-TESLA_MODEL_S,2666.25376
14-03-2023,LOS_ANGELES-TESLA_MODEL_S,2946.3683
24-05-2023,LOS_ANGELES-TESLA_MODEL_S,2860.294
12-08-2023,LOS_ANGELES-TESLA_MODEL_S,8096.2712
12-02-2023,LOS_ANGELES-TESLA_MODEL_S,7298.4732
05-12-2023,LOS_ANGELES-TESLA_MODEL_S,7116.90282
21-04-2023,LOS_ANGELES-TESLA_MODEL_S,7284.487208
25-05-2023,LOS_ANGELES-TESLA_MODEL_S,2673.823982
15-01-2023,LOS_ANGELES-TESLA_MODEL_S,6891.4184
02-01-2023,LOS_ANGELES-TESLA_MODEL_S,2847.62272
02-09-2023,LOS_ANGELES-TESLA_MODEL_S,2437.024
10-08-2023,LOS_ANGELES-TESLA_MODEL_S,7828.5456
07-06-2023,LOS_ANGELES-TESLA_MODEL_S,6577.616468
27-03-2023,LOS_ANGELES-TESLA_MODEL_S,7772.145408
05-09-2023,LOS_ANGELES-TESLA_MODEL_S,2965.73672
01-02-2023,LOS_ANGELES-TESLA_MODEL_S,6799.65989
12-10-2023,LOS_ANGELES-TESLA_MODEL_S,7317.3734
13-06-2023,LOS_ANGELES-TESLA_MODEL_S,6928.82215
03-11-2023,LOS_ANGELES-TESLA_MODEL_S,6407.84184
21-11-2023,LOS_ANGELES-TESLA_MODEL_S,6803.32085
14-09-2023,LOS_ANGELES-TESLA_MODEL_S,6387.47512
13-01-2023,LOS_ANGELES-TESLA_MODEL_S,6546.32681
02-08-2023,LOS_ANGELES-TESLA_MODEL_S,5869.26765
04-02-2023,LOS_ANGELES-TESLA_MODEL_S,7241.77248
08-12-2023,LOS_ANGELES-TESLA_MODEL_S,6433.77992
27-04-2023,LOS_ANGELES-TESLA_MODEL_S,6668.37112
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,7045.85784
09-09-2023,LOS_ANGELES-TESLA_MODEL_S,5665.79616
28-09-2023,LOS_ANGELES-TESLA_MODEL_S,6031.9541
22-04-2023,LOS_ANGELES-TESLA_MODEL_S,6251.528
08-10-2023,LOS_ANGELES-TESLA_MODEL_S,6440.33076
19-06-2023,LOS_ANGELES-TESLA_MODEL_S,6207.94092
10-08-2023,LOS_ANGELES-TESLA_MODEL_S,7048.727808
08-09-2023,LOS_ANGELES-TESLA_MODEL_S,6595.210851
13-11-2023,LOS_ANGELES-TESLA_MODEL_S,5753.182
09-12-2023,LOS_ANGELES-TESLA_MODEL_S,6661.505154
16-05-2023,LOS_ANGELES-TESLA_MODEL_S,6061.64268
19-09-2023,LOS_ANGELES-TESLA_MODEL_S,5397.136
12-05-2023,LOS_ANGELES-TESLA_MODEL_S,5709.9719
02-11-2023,LOS_ANGELES-TESLA_MODEL_S,6224.91688
01-06-2023,LOS_ANGELES-TESLA_MODEL_S,6384.40112
08-04-2023,LOS_ANGELES-TESLA_MODEL_S,6220.07696
28-09-2023,LOS_ANGELES-TESLA_MODEL_S,6860.73328
11-04-2023,LOS_ANGELES-TESLA_MODEL_S,6226.229893
16-03-2023,LOS_ANGELES-TESLA_MODEL_S,6319.645949
02-06-2023,LOS_ANGELES-TESLA_MODEL_S,6361.716
08-09-2023,LOS_ANGELES-TESLA_MODEL_S,6851.461917
07-04-2023,LOS_ANGELES-TESLA_MODEL_S,6572.68576
07-01-2023,LOS_ANGELES-TESLA_MODEL_S,6364.59726
27-05-2023,LOS_ANGELES-TESLA_MODEL_S,5707.755
26-05-2023,LOS_ANGELES-TESLA_MODEL_S,6270.9859
22-10-2023,LOS_ANGELES-TESLA_MODEL_S,6629.14724
24-12-2023,LOS_ANGELES-TESLA_MODEL_S,6061.64268
06-01-2023,LOS_ANGELES-TESLA_MODEL_S,7066.4672
16-01-2023,LOS_ANGELES-TESLA_MODEL_S,6187.02087
16-03-2023,LOS_ANGELES-TESLA_MODEL_S,5920.96916
09-11-2023,LOS_ANGELES-TESLA_MODEL_S,5697.985405
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,5971.963425
23-01-2023,LOS_ANGELES-TESLA_MODEL_S,6354.12048
22-01-2023,LOS_ANGELES-TESLA_MODEL_S,6711.7861
15-04-2023,LOS_ANGELES-TESLA_MODEL_S,5490.62
01-12-2023,LOS_ANGELES-TESLA_MODEL_S,6368.02068
08-02-2023,LOS_ANGELES-TESLA_MODEL_S,6559.642732
11-07-2023,LOS_ANGELES-TESLA_MODEL_S,6002.990007
05-06-2023,LOS_ANGELES-TESLA_MODEL_S,6195.97103
03-06-2023,LOS_ANGELES-TESLA_MODEL_S,5381.7969
05-05-2023,LOS_ANGELES-TESLA_MODEL_S,5931.03636
14-08-2023,LOS_ANGELES-TESLA_MODEL_S,5853.678452
09-07-2023,LOS_ANGELES-TESLA_MODEL_S,6364.429472
08-11-2023,LOS_ANGELES-TESLA_MODEL_S,6874.81936
15-05-2023,LOS_ANGELES-TESLA_MODEL_S,6754.31806
18-10-2023,LOS_ANGELES-TESLA_MODEL_S,5949.243161
23-08-2023,LOS_ANGELES-TESLA_MODEL_S,6773.277864
13-03-2023,LOS_ANGELES-TESLA_MODEL_S,8989.51356
19-03-2023,LOS_ANGELES-TESLA_MODEL_S,6947.316328
07-02-2023,LOS_ANGELES-TESLA_MODEL_S,6770.305408
26-05-2023,LOS_ANGELES-TESLA_MODEL_S,6939.882272
07-08-2023,LOS_ANGELES-TESLA_MODEL_S,5815.737374
28-04-2023,LOS_ANGELES-TESLA_MODEL_S,6669.302415
14-03-2023,LOS_ANGELES-TESLA_MODEL_S,5610.53434
03-11-2023,LOS_ANGELES-TESLA_MODEL_S,4753.416
08-05-2023,LOS_ANGELES-TESLA_MODEL_S,5823.12032
07-03-2023,LOS_ANGELES-TESLA_MODEL_S,6654.61376
07-09-2023,LOS_ANGELES-TESLA_MODEL_S,6683.39874
13-10-2023,LOS_ANGELES-TESLA_MODEL_S,4948.09047
18-08-2023,LOS_ANGELES-TESLA_MODEL_S,5995.93504
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,7226.19584
21-05-2023,LOS_ANGELES-TESLA_MODEL_S,5135.49824
24-02-2023,LOS_ANGELES-TESLA_MODEL_S,6735.4368
07-01-2023,LOS_ANGELES-TESLA_MODEL_S,5985.09676
06-08-2023,LOS_ANGELES-TESLA_MODEL_S,6527.2536
16-01-2023,LOS_ANGELES-TESLA_MODEL_S,6416.06475
21-09-2023,LOS_ANGELES-TESLA_MODEL_S,7572.21768
22-04-2023,LOS_ANGELES-TESLA_MODEL_S,6932.72144
22-12-2023,LOS_ANGELES-TESLA_MODEL_S,6392.05346
24-10-2023,LOS_ANGELES-TESLA_MODEL_S,6337.649126
11-11-2023,LOS_ANGELES-TESLA_MODEL_S,7043.981183
15-10-2023,LOS_ANGELES-TESLA_MODEL_S,6884.396
16-02-2023,LOS_ANGELES-TESLA_MODEL_S,7017.6271
11-09-2023,LOS_ANGELES-TESLA_MODEL_S,6140.27632
14-10-2023,LOS_ANGELES-TESLA_MODEL_S,6980.176
16-07-2023,LOS_ANGELES-TESLA_MODEL_S,6733.8309
09-02-2023,LOS_ANGELES-TESLA_MODEL_S,6215.0236
19-01-2023,LOS_ANGELES-TESLA_MODEL_S,6563.8544
13-10-2023,LOS_ANGELES-TESLA_MODEL_S,6796.53168
01-03-2023,LOS_ANGELES-TESLA_MODEL_S,6010.56158
22-01-2023,LOS_ANGELES-TESLA_MODEL_S,5858.82784
21-03-2023,LOS_ANGELES-TESLA_MODEL_S,6587.42078
13-07-2023,LOS_ANGELES-TESLA_MODEL_S,6260.13906
06-03-2023,LOS_ANGELES-TESLA_MODEL_S,6540.39304
22-05-2023,LOS_ANGELES-TESLA_MODEL_S,5683.1267
23-07-2023,LOS_ANGELES-TESLA_MODEL_S,5492.80418
03-11-2023,LOS_ANGELES-TESLA_MODEL_S,5858.440158
14-12-2023,LOS_ANGELES-TESLA_MODEL_S,6478.33258
11-09-2023,LOS_ANGELES-TESLA_MODEL_S,6190.934
10-02-2023,LOS_ANGELES-TESLA_MODEL_S,5603.808
15-10-2023,LOS_ANGELES-TESLA_MODEL_S,6057.8526
02-03-2023,LOS_ANGELES-TESLA_MODEL_S,6080.5756
18-09-2023,LOS_ANGELES-TESLA_MODEL_S,6014.38948
15-06-2023,LOS_ANGELES-TESLA_MODEL_S,6211.54336
08-03-2023,LOS_ANGELES-TESLA_MODEL_S,5884.62824
04-01-2023,LOS_ANGELES-TESLA_MODEL_S,7106.5792
